id_audio,especie_esperada,genero,especie_nombre,nombre_ingles,autor,pais,localidad,latitud,longitud,calidad,duracion_original,licencia,formato,url_descarga,tipo_vocalizacion,fecha_registro,duracion_real,sample_rate_real,canales_real
424597,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Yair Guillermo Molina Martínez.,Colombia,"Reserva Natural la Lucia, Vereda la Montaña, el Totumo, Ibagué, Tolima",4.371,,A,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/424597/download,"call, song",2017-07-13,35.928,48000.0,1.0
315202,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8455,,A,2:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/315202/download,song,2016-04-21,158.97697916666667,48000.0,2.0
307456,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Harold Florez,Colombia,ibague / Tolima,4.4497,,A,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/307456/download,song,2016-03-02,15.168979166666666,48000.0,2.0
245496,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marín Gómez,Colombia,"Comunidad Mapoy, Tame, Arauca",6.28,,A,0:39,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245496/download,song,2015-04-03,39.13397916666667,48000.0,1.0
244845,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marín Gómez &amp; Juan Pablo López,Colombia,"Finca La Bretaña, Vereda Guaracuara, San Luis de Palenque, Casanare",5.145,,A,1:25,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/244845/download,call,2012-07-06,85.27609977324263,44100.0,1.0
137838,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,cesar villamil,Colombia,"Fusagasuga, Cundinamarca",4.3049,,A,0:35,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/137838/download,call,2013-06-01,35.976,24000.0,2.0
127206,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oswaldo Cortes,Colombia,"Puerto Lopez, Meta",4.1809,,A,0:12,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/127206/download,song,2013-03-04,12.016326530612245,44100.0,1.0
124924,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Bradley y Sandra Valderrama,Colombia,"La Pedregoza, Puerto Carreño, Vichada",6.1132,,A,0:15,https://creativecommons.org/licenses/by-nc-nd/3.0/,,https://xeno-canto.org/124924/download,song,2013-01-07,15.93469387755102,44100.0,1.0
59561,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Frank Lambert,Colombia,Laguna del Sonso [Colombia],,,A,0:29,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/59561/download,song,2010-02-01,29.424,48000.0,2.0
1024826,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Juan Alejandro Morales Betancourt,Colombia,"Santa Rosa de Cabal, Risaralda",4.8724,,B,1:23,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/1024826/download,call,2025-07-30,83.96800453514739,44100.0,1.0
975741,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez-Villamil,Colombia,"Villanueva, Casanare",4.3841,,B,0:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/975741/download,song,2024-06-28,27.371156462585034,44100.0,1.0
974457,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez-Villamil,Colombia,"Tauramena, Casanare",4.4251,,B,1:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/974457/download,song,2024-12-14,65.4365,48000.0,1.0
974455,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez-Villamil,Colombia,"Tauramena, Casanare",4.4251,,B,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/974455/download,song,2024-12-14,39.55141666666667,48000.0,1.0
974206,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez-Villamil,Colombia,"Villanueva, Casanare",4.3752,,B,0:30,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/974206/download,song,2024-06-27,30.301375,48000.0,1.0
946185,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Cristian Rodas,Colombia,"Palmira, Valle del Cauca",3.5026,,B,0:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/946185/download,song,2024-00-00,1.3661904761904762,44100.0,1.0
946184,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Cristian Rodas,Colombia,"Palmira, Valle del Cauca",3.5026,,B,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/946184/download,duet,2024-00-00,3.8868934240362814,44100.0,1.0
946183,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Cristian Rodas,Colombia,"Palmira, Valle del Cauca",3.5026,,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/946183/download,duet,2024-00-00,4.879795918367347,44100.0,1.0
911033,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Andrés Mauricio López,Colombia,"Tinamú, Manizales, Caldas",5.0647,,B,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/911033/download,,2024-06-05,8.52,48000.0,1.0
837571,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Monroy Rengifo,Colombia,"Plaza de Bolívar Salento (near  Salento), Salento, Quindío",,,B,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/837571/download,call,2023-07-29,9.351836734693878,44100.0,2.0
771667,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Monroy Rengifo,Colombia,Reserva Natural Cauquitá,4.843,,B,0:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/771667/download,,2022-10-22,19.04326530612245,44100.0,2.0
763568,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Arcadio Marin ,Colombia,"La Vega, Cundinamarca",5.023,,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/763568/download,call,2022-11-20,4.032,48000.0,2.0
747002,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Urias Edgardo Gonzalez Carreño,Colombia,"Leticia, Leticia, Amazonas",-4.2172,,B,1:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/747002/download,"call, voces humanas, música",2022-08-29,94.5029375,16000.0,2.0
743922,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Urias Edgardo Gonzalez Carreño,Colombia,"Leticia, Leticia, Amazonas",-4.2147,,B,0:30,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/743922/download,"song, voces humanas y música.",2021-09-19,30.01469387755102,44100.0,2.0
742323,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Joost van Bruggen,Colombia,"Jardín, Antioquia",5.595,,B,1:09,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/742323/download,"call, song",2022-07-15,69.52177083333333,48000.0,2.0
693776,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Peter Boesman,Colombia,"Sabanitas, Inirida, Guainia",3.8809,,B,0:10,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/693776/download,call,2021-11-23,10.944,48000.0,2.0
562861,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Daniel Hinckley,Colombia,"Medellín, Medellín, Antioquia",6.252,,B,1:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/562861/download,song,2017-12-08,108.5890625,48000.0,2.0
541468,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Cristhian David Gaitán,Colombia,"Universidad del Tolima, Ibagué, Tolima",4.4273,,B,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/541468/download,subsong,2019-10-20,11.458479166666667,48000.0,1.0
537857,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Camilo E. Sánchez Sarria,Colombia,"Parque de Multicentro, Cali, Valle del Cauca",3.3794,,B,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/537857/download,song,2020-03-24,51.1387074829932,44100.0,2.0
524053,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Sin descripcion del lugar de colecta-Córdoba,9.63,,B,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524053/download,,1996-08-16,10.24,44100.0,2.0
524052,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,SFF Los Colorados,9.9,,B,0:47,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524052/download,,1996-01-08,47.673469387755105,44100.0,2.0
524051,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,1:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524051/download,,1996-04-05,69.53795918367346,44100.0,2.0
524050,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,0:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524050/download,,1996-04-05,27.715918367346937,44100.0,2.0
524049,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,1:38,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524049/download,,1996-04-05,98.37714285714286,44100.0,2.0
524048,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,0:41,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524048/download,,1996-04-05,41.63918367346939,44100.0,2.0
524047,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524047/download,,1996-04-05,51.2,44100.0,2.0
524046,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524046/download,,1996-04-05,18.573061224489795,44100.0,2.0
524045,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,Hacienda Cardonal,5.0666667,,B,1:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/524045/download,,1996-04-05,63.29469387755102,44100.0,2.0
521097,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Yair Guillermo Molina Martínez.,Colombia,"Parque Nacional del Arroz (La Guaira)Estación Ferrocarril Caldas Viejo, Alvarado, Tolima",4.5646,,B,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/521097/download,"call, song",2020-01-10,18.794604166666666,48000.0,1.0
438179,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Blair Jollands,Colombia,"Santa Marta, Santa Marta, Magdalena",11.2789,,B,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/438179/download,call,2017-10-01,11.466666666666667,44100.0,1.0
433367,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Victor Vanegas,Colombia,"Anapoima, Cundinamarca",4.5801,,B,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/433367/download,song,2017-11-12,15.220272108843538,44100.0,2.0
348992,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Nick Bayly,Colombia,"Vereda Las Mesitas, Guayabal de Síquima, Cundinamarca",4.8865,,B,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/348992/download,call,2016-12-11,20.950204081632652,44100.0,2.0
342397,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Andres Angulo,Colombia,"Villavicencio, Meta",4.1023,,B,1:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/342397/download,song,2016-10-09,75.65066666666667,48000.0,2.0
332326,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,David Ricardo Rodríguez Villamil,Colombia,"Puerto Lleras, Meta",3.3039,,B,0:30,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/332326/download,song,2016-08-07,30.2481875,48000.0,2.0
317696,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Nick Komar,Colombia,"Cereté, Córdoba",8.8667,,B,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/317696/download,song,2016-05-09,48.16979591836735,44100.0,2.0
310054,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Sergio Chaparro-Herrera &amp; Andrea Lopera-Salazar,Colombia,"Copacabana, Antioquia",6.4037,,B,0:40,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/310054/download,song,2016-01-28,40.568163265306126,44100.0,2.0
302824,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Luisa Fernanda Chavez Paz,Colombia,"Puerto Asís, Puerto Asís, Putumayo",0.4927,,B,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/302824/download,song,2016-01-22,22.282448979591837,44100.0,2.0
245291,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marín Gómez &amp; Luis Hernán Carrasco Guanay,Colombia,"Bosque El Algarrobo, Vereda San Pedro, Tamara, Casanare",5.76,,B,1:20,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245291/download,song,2015-03-23,80.17039583333333,48000.0,1.0
240055,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marín Gómez,Colombia,"Alto Bonito, Cañón del río Barbas, Vereda Cruces, Filandia, Quindío",4.70138,,B,0:27,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/240055/download,song,2008-01-14,27.641292517006804,44100.0,1.0
156310,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Danny Zapata-Henao,Colombia,"Cortijo de San José, Sabaneta, Antioquia",6.141,,B,0:10,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/156310/download,song,2013-12-01,10.034467120181406,44100.0,2.0
148226,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Meta, Guamal, Hacienda Mozambique",3.950556,,B,0:18,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/148226/download,song,1994-09-20,18.346666666666668,44100.0,2.0
131749,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marin-Gomez,Colombia,"Parque Regional Barbas-Bremen, Filandia, Quindio. Sector Barbas",4.6717,,B,0:29,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/131749/download,call,2008-01-14,29.538367346938774,44100.0,1.0
129411,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marin-Gomez,Colombia,"Armenia, Quindio",4.5547,,B,1:20,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/129411/download,song,2009-02-25,80.06770833333333,48000.0,1.0
128403,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar H. Marín-Gómez,Colombia,"Reserva Natural La Montaña del Ocaso, Quimbaya, Quindío",4.6197,,B,1:03,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/128403/download,song,2010-04-24,63.792,48000.0,1.0
105212,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Marcela Delgado,Colombia,Santiago de Cali ,,,B,0:18,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/105212/download,song,2012-07-01,18.037006802721088,44100.0,1.0
91896,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oswaldo Cortes,Colombia,"Reserva el Caduceo, San Martin (meta)",3.681,,B,0:06,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/91896/download,call,2011-11-21,6.556734693877551,44100.0,1.0
86104,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oswaldo Cortes,Colombia,"Coloso, Sucre, Montes de Maria",9.505,,B,0:21,https://creativecommons.org/licenses/by-nc-nd/2.5/,,https://xeno-canto.org/86104/download,song,2011-08-08,21.05469387755102,44100.0,2.0
59560,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Frank Lambert,Colombia,Laguna del Sonso [Colombia],,,B,0:03,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/59560/download,song,2010-02-01,3.624,48000.0,2.0
56863,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Bernabe Lopez-Lanus,Colombia,"Arroyo Leon (a 2 km de la sede Norte de la Universidad del Atlantico), Barranquilla, Atlantico",11.012,,B,0:06,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/56863/download,song,2001-05-11,6.191020408163265,44100.0,1.0
56658,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Bernabe Lopez-Lanus,Colombia,"Sabana Grande (aprox 20 km al W de la ciudad de Riohacha), Municipio Riohacha, La Guajira",,,B,0:02,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/56658/download,call,2000-11-01,2.690612244897959,44100.0,1.0
54684,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,B,0:07,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/54684/download,?,2000-04-17,7.6538775510204085,44100.0,1.0
54682,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,B,0:25,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/54682/download,?,2000-04-17,25.05142857142857,44100.0,1.0
20514,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Myornis,Colombia,"La Tapia, San Bernado, Pelaya, Cesar, 08°42’N 73°47’W",8.7001,,B,0:01,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/20514/download,song,2002-01-00,1.56,48000.0,2.0
1069561,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Frank Lambert,Colombia,"Amacayacu NP Leticia, Amazonas",-3.4449,,C,1:08,https://creativecommons.org/licenses/by-nc-nd/4.0/,,https://xeno-canto.org/1069561/download,song,1987-02-00,68.6191156462585,44100.0,2.0
959536,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Alejandra Moreno Rojas ,Colombia,"Villanueva, Casanare",4.384,,C,0:37,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/959536/download,song,2024-06-28,37.504,48000.0,1.0
840933,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Juan Pablo Arias Ocampo,Colombia,"Barrio Alto del perro, Manizales, Caldas",5.046,,C,0:07,https://creativecommons.org/publicdomain/zero/1.0/,,https://xeno-canto.org/840933/download,song,2023-11-04,7.803219954648526,44100.0,1.0
779245,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Antonio David Riaño Cortés,Colombia,"San Agustin, Huila",1.88,,C,0:25,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/779245/download,,2021-02-24,25.730068027210883,44100.0,2.0
432952,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Victor Vanegas,Colombia,"Tocaima, Cundinamarca",4.4796,,C,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/432952/download,call,2018-08-19,14.959115646258503,44100.0,2.0
357280,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Diana Carolina Macana,Colombia,"Moniquirá, Moniquirá, Boyacá",5.8633,,C,1:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,,https://xeno-canto.org/357280/download,song,2016-11-25,62.19755102040816,44100.0,2.0
245087,Pitangus sulphuratus,Pitangus,sulphuratus,Great Kiskadee,Oscar Humberto Marín Gómez,Colombia,"Reserva Natural Playa Guio, San José del Guaviare, Guaviare",2.5828,,C,0:47,https://creativecommons.org/licenses/by-nc-sa/3.0/,,https://xeno-canto.org/245087/download,song,2013-07-02,47.59510204081633,44100.0,1.0
